Timestamp	Sensor	Voltage	Amperage	Wattage	MaxVolts	MinVolts	MaxAmps	MinAmps
2012/06/01 03:34:57	1	122.844444444	1.39086021505	170.814386699	125.611111111	119.166666667	1.73476702509	1.10752688172
2012/06/01 03:36:59	1	122.609259259	1.40513739546	172.284010354	125.611111111	118.611111111	1.70609318996	1.14695340502
2012/06/01 03:39:01	1	122.659259259	1.3835125448	169.701679278	125.333333333	119.444444444	1.71684587814	1.10752688172
2012/06/01 03:41:04	1	122.57962963	1.40489844683	172.192844816	125.666666667	119.055555556	1.74193548387	1.11111111111
2012/06/01 03:43:06	1	122.460185185	1.39641577061	171.011973981	125.833333333	119.166666667	1.68100358423	1.10394265233
2012/06/01 03:45:08	1	122.441666667	1.38518518519	169.557692818	124.611111111	119.277777778	1.74551971326	1.06810035842
2012/06/01 03:47:10	1	122.502777778	1.38691756272	169.872079517	125.166666667	120.166666667	1.59856630824	1.11827956989
2012/06/01 03:49:12	1	122.62037037	1.3982078853	171.408914111	126.333333333	119.444444444	1.72759856631	1.08243727599
2012/06/01 03:51:14	1	122.535185185	1.38906810036	170.17960308	125.0	119.222222222	1.69534050179	1.13261648746
2012/06/01 03:53:17	1	122.256481481	1.40328554361	171.536220629	125.388888889	118.666666667	1.68458781362	1.11827956989
2012/06/01 03:55:19	1	122.418518519	1.37550776583	168.391626842	124.944444444	118.222222222	1.71326164875	1.11111111111
2012/06/01 03:57:21	1	122.346296296	1.39671445639	170.877303199	125.444444444	118.055555556	1.67741935484	1.16129032258
2012/06/01 03:59:23	1	122.335185185	1.40221027479	171.512163149	126.0	118.555555556	1.72401433692	1.08960573477
2012/06/01 04:01:25	1	122.347222222	1.38859020311	169.885148679	125.055555556	118.444444444	1.73835125448	1.13620071685
2012/06/01 04:03:28	1	122.252777778	1.40238948626	171.46132351	125.277777778	119.777777778	1.68817204301	1.13261648746
2012/06/01 04:05:30	1	122.5	1.3935483871	170.675029869	125.5	119.444444444	1.68100358423	1.14695340502
2012/06/01 04:07:32	1	122.483333333	1.41708482676	173.569570556	125.944444444	118.666666667	1.75268817204	1.10394265233
2012/06/01 04:09:34	1	122.614814815	1.38936678614	170.342980884	125.166666667	119.944444444	1.73835125448	1.1541218638
2012/06/01 04:11:36	1	122.127777778	1.38775388292	169.477133944	124.888888889	119.5	1.73476702509	1.12903225806
2012/06/01 04:13:39	1	122.141666667	1.40830346476	171.994763043	124.611111111	119.333333333	1.72759856631	1.12186379928
2012/06/01 04:15:41	1	122.588888889	1.39289127838	170.763503916	125.166666667	119.166666667	1.70609318996	1.1146953405
2012/06/01 04:17:43	1	122.389814815	1.40262843489	171.634783619	126.277777778	118.444444444	1.75268817204	1.12544802867
2012/06/01 04:19:45	1	122.439814815	1.40501792115	172.067771804	125.0	119.666666667	1.72759856631	1.11827956989
2012/06/01 04:21:47	1	122.549074074	1.39868578256	171.358585557	125.222222222	119.222222222	1.74193548387	1.09318996416
2012/06/01 04:23:49	1	122.282407407	1.39731182796	170.846671313	125.333333333	119.111111111	1.70609318996	1.10035842294
2012/06/01 04:25:52	1	122.362962963	1.40627240143	172.047720032	125.611111111	119.111111111	1.67025089606	1.09318996416
2012/06/01 04:27:54	1	122.337962963	1.37783751493	168.562458516	124.833333333	119.666666667	1.7311827957	1.09677419355
